Codi farm,Oficina de farmàcia,Tipus via,Nom via,Núm. Via,CP,ABS,Telèfon,Nom comarca,Nom,província,geocode_input,address,lat,lng
F08016681,Arbat bugie. lluïsa.,Carrer,Mestre perez moya,2-6,8620,374 sant vicenç dels horts-1,936562302,Baix Llobregat,Sant Vicenç dels Horts,Barcelona,"Carrer Mestre perez moya, 2-6, 08620, Sant Vicenç dels Horts, Barcelona, Spain","Carrer del Mestre Pérez i Moya, 2, 6, 08620 Sant Vicenç dels Horts, Barcelona, Spain",41.3892279,2.0083141
F08016709,Soler cuyas. guillermo,Carrer,Sant antoni maria claret,57,8025,47 barcelona 6-a,932071848,Barcelonès,Barcelona,Barcelona,"Carrer Sant antoni maria claret, 57, 08025, Barcelona, Barcelona, Spain","Carrer de Sant Antoni Maria Claret, 57, 08025 Barcelona, Spain",41.406639,2.168088
F08016716,Renedo palomero. silvia,Carrer,De pablo iglesias,112,8016,327 barcelona 8-i,933590037,Barcelonès,Barcelona,Barcelona,"Carrer De pablo iglesias, 112, 08016, Barcelona, Barcelona, Spain","Carrer de Pablo Iglesias, 112, 08016 Barcelona, Spain",41.4457585,2.1832881
F08016723,Bartolome martinez. nuria maria,Carrer,Santander,28,8020,79 barcelona 10-i,933141017,Barcelonès,Barcelona,Barcelona,"Carrer Santander, 28, 08020, Barcelona, Barcelona, Spain","C. de Santander, 28, 08020 Barcelona, Spain",41.4259192,2.2009137
F08016730,Fabian garcia. maria mercedes,Ronda,Sant ramon,57,8830,202 sant boi de llobregat 1,936615976,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Ronda Sant ramon, 57, 08830, Sant Boi de Llobregat, Barcelona, Spain","Ronda de Sant Ramon, 57, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3527288,2.027246
F08016748,Merinero cabestany. p.carolina,Carretera,Barcelona,130,8291,384 cerdanyola-ripollet,936920021,Vallès Occidental,Ripollet,Barcelona,"Carretera Barcelona, 130, 08291, Ripollet, Barcelona, Spain","Carretera de Barcelona, 130, 08291 Ripollet, Barcelona, Spain",41.4931781,2.1484563
F08016755,Campos garcia. teresa,Carrer,Numancia,185,8034,40 barcelona 4-b,932802570,Barcelonès,Barcelona,Barcelona,"Carrer Numancia, 185, 08034, Barcelona, Barcelona, Spain","Carrer de Numància, 185, 08034 Barcelona, Spain",41.390872,2.1310496
F08016762,Pimentel godoy. m. elena,Carrer,Riu ebre,19,8820,184 el prat de llobregat 3,933793945,Baix Llobregat, El Prat De Llobregat,Barcelona,"Carrer Riu ebre, 19, 08820,  El Prat De Llobregat, Barcelona, Spain","Carrer del Riu Ebre, 19, 08820 El Prat de Llobregat, Barcelona, Spain",41.3171133,2.0893298
F08016770,Vilaseca gil. olga,Avinguda,Jaume i,87,8100,349 mollet del vallès-2 oest,935797171,Vallès Oriental,Mollet del Vallès,Barcelona,"Avinguda Jaume i, 87, 08100, Mollet del Vallès, Barcelona, Spain","Av. de Jaume I, 87, 08100 Mollet del Vallès, Barcelona, Spain",41.5407392,2.2135663
F08016787,Calduch porta. joan,Carrer,Jaume ribas,21,8980,209 sant feliu de llobregat 1,936327102,Baix Llobregat,Sant Feliu de Llobregat,Barcelona,"Carrer Jaume ribas, 21, 08980, Sant Feliu de Llobregat, Barcelona, Spain","Carrer de Jaume Ribas, 21, 08980 Sant Feliu de Llobregat, Barcelona, Spain",41.3807134,2.0396321
F08016794,Carre sanchez-albornoz. m. concepcio,Carrer,Leiva,3,8014,35 barcelona 3-d,934216319,Barcelonès,Barcelona,Barcelona,"Carrer Leiva, 3, 08014, Barcelona, Barcelona, Spain","Carrer de Leiva, 3, 08014 Barcelona, Spain",41.3739379,2.1407853
F08016804,Majoral mustaros. asuncion,Carrer,Irlanda,37,8303,156 mataró 5,937984947,Maresme,Mataró,Barcelona,"Carrer Irlanda, 37, 08303, Mataró, Barcelona, Spain","Carrer Irlanda, 37, 08303 Mataró, Barcelona, Spain",41.54704360000000,2.4293862
F08016811,Boixeda batllori. maria carme/purset boixeda. m.brugues,Carrer,Bernat bransi,38,8032,54 barcelona 7-d,933573066,Barcelonès,Barcelona,Barcelona,"Carrer Bernat bransi, 38, 08032, Barcelona, Barcelona, Spain","Carrer de Bernat Bransi, 38, 08032 Barcelona, Spain",41.4243972,2.1534331
F08016829,Monllor gonzalez. jose maria,Carrer,Montmany,29,8830,202 sant boi de llobregat 1,936616721,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Montmany, 29, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer de Montmany, 29, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3480538,2.0331165
F08016836,Blade vinaixa. m pilar,Avinguda,Generalitat,76,8922,225 santa coloma de gramenet 4,933864749,Barcelonès,Santa Coloma de Gramenet,Barcelona,"Avinguda Generalitat, 76, 08922, Santa Coloma de Gramenet, Barcelona, Spain","Av. de la Generalitat, 76, 08922 Santa Coloma de Gramenet, Barcelona, Spain",41.4471415,2.2105929
F08016843,Herrero torres. ignacio,Carrer,Juvenal,12,8206,345 sabadell 4-b,937160827,Vallès Occidental,Sabadell,Barcelona,"Carrer Juvenal, 12, 08206, Sabadell, Barcelona, Spain","Carrer de Juvenal, 12, 08206 Sabadell, Barcelona, Spain",41.5552491,2.0850304
F08016850,Martin mateo. ma concepcio,Carrer,Fastenrath,65,8035,55 barcelona 7-e,932293197,Barcelonès,Barcelona,Barcelona,"Carrer Fastenrath, 65, 08035, Barcelona, Barcelona, Spain","Carrer de Fastenrath, 65, 08035 Barcelona, Spain",41.4222939,2.1455233
F08016868,Dominguez herman. silvia,Avinguda,Rasos de peguera,70,8033,64 barcelona 8-h,933507047,Barcelonès,Barcelona,Barcelona,"Avinguda Rasos de peguera, 70, 08033, Barcelona, Barcelona, Spain","Av. dels Rasos de Peguera, 70, 08033 Barcelona, Spain",41.4599452,2.1761501
F08016875,Serrano gil. jose antonio,Carrer,Vico,17,8021,43 barcelona 5-b,932017460,Barcelonès,Barcelona,Barcelona,"Carrer Vico, 17, 08021, Barcelona, Barcelona, Spain","Carrer de Vico, 17, 08021 Barcelona, Spain",41.3994864,2.1359252
F08016882,Niubó eslava. itziar,Avinguda,Gava,13,8840,265 viladecans 1,936581837,Baix Llobregat,Viladecans,Barcelona,"Avinguda Gava, 13, 08840, Viladecans, Barcelona, Spain","Av. de Gavà, 13, 08840 Viladecans, Barcelona, Spain",41.3129137,2.0166693
F08016917,Romero isla. m luisa,Carrer,Marfull,1,8940,109 cornellà de llobregat 2,933762434,Baix Llobregat,Cornellà de Llobregat,Barcelona,"Carrer Marfull, 1, 08940, Cornellà de Llobregat, Barcelona, Spain","Carrer del Marfull, 1, 08940 Cornellà de Llobregat, Barcelona, Spain",41.3602914,2.0812196
F08016924,Morer vilaro. josep m/morer font. monica,Carrer,President lluís companys,S/n,8830,203 sant boi de llobregat 2,936615995,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer President lluís companys, S/n, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer de Múrcia, 52, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3244704,2.0363301
F08016931,Heredia segura. josé,Carrer,Occident,14,8903,290 l'hospitalet de llobregat 3 - collblanc,933342312,Barcelonès, L' Hospitalet De Llobregat,Barcelona,"Carrer Occident, 14, 08903,  L' Hospitalet De Llobregat, Barcelona, Spain","Carrer Occident, 14, 08903 L'Hospitalet de Llobregat, Barcelona, Spain",41.3751488,2.1196909
F08016949,Collado pallares. alex,Carrer,Lluis pascual roca,45,8830,202 sant boi de llobregat 1,936615247,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Lluis pascual roca, 45, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer Lluís Pascual Roca, 45, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3442247,2.0377917
F08016956,Granché garcía. sara,Carrer,Tres d'abril,34,8830,205 sant boi de llobregat 4,936615696,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Tres d'abril, 34, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer Tres d'Abril, 34, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.34091010000000,2.0429913
F08016963,Garcia montiel. carlos hugo,Carrer,Estanislau figueres,92,8222,247 terrassa a,937856088,Vallès Occidental,Terrassa,Barcelona,"Carrer Estanislau figueres, 92, 08222, Terrassa, Barcelona, Spain","Carrer d'Estanislau Figueras, 92, 08222 Terrassa, Barcelona, Spain",41.5609228,2.0255297
F08016970,Puges crisol. m carmen,,Joan maragall,23,8850,123 gavà 2,936623113,Baix Llobregat,Gavà,Barcelona,,,,
F08016988,Griera farres. lidia,Carrer,Nou barris,23,8042,63 barcelona 8-g,933544504,Barcelonès,Barcelona,Barcelona,"Carrer Nou barris, 23, 08042, Barcelona, Barcelona, Spain","Carrer dels Nou Barris, 23, 08042 Barcelona, Spain",41.4480033,2.1775598
F08016995,Gay badia. montserrat,Carrer,Valldemossa,30,8016,,933595433,Barcelonès,Barcelona,Barcelona,"Carrer Valldemossa, 30, 08016, Barcelona, Barcelona, Spain","Carrer de Valldemossa, 30, 08016 Barcelona, Spain",41.434662,2.1764689
F08017004,Puchades muñoz. maria,Carretera,Caldes,4,8402,284 granollers 1 -oest,938492418,Vallès Oriental,Granollers,Barcelona,"Carretera Caldes, 4, 08402, Granollers, Barcelona, Spain","Ctra. de Caldes, 4, 08403 Granollers, Barcelona, Spain",41.6118418,2.281096
F08017011,Rivas delgado. jose luis,Carrer,De la conca,10,8110,302 montcada i reixac,935640223,Vallès Occidental,Montcada i Reixac,Barcelona,"Carrer De la conca, 10, 08110, Montcada i Reixac, Barcelona, Spain","Carrer Conca, 10, 08110 Montcada i Reixac, Barcelona, Spain",41.4762711,2.1876885
F08017029,Curos punti. immaculada,Carrer,Doctor ferran,7,8034,40 barcelona 4-b,932039075,Barcelonès,Barcelona,Barcelona,"Carrer Doctor ferran, 7, 08034, Barcelona, Barcelona, Spain","Carrer del Dr. Ferran, 7, 08034 Barcelona, Spain",41.3886494,2.1238808
F08017036,Sanchez priego. julia,Carrer,Turo de la trinitat,107,8033,70 barcelona 9-f,933453643,Barcelonès,Barcelona,Barcelona,"Carrer Turo de la trinitat, 107, 08033, Barcelona, Barcelona, Spain","Carrer del Turó de la Trinitat, 107, 08033 Barcelona, Spain",41.4526672,2.1913075
F08017043,Medrano touris. maria eugenia,Rambla,Del turo,10,8390,319 montgat,933890045,Maresme,Montgat,Barcelona,"Rambla Del turo, 10, 08390, Montgat, Barcelona, Spain","Rambla Turó, 10, 08390 Montgat, Barcelona, Spain",41.4689176,2.2808829
F08017050,Asin reig. olga.,Carrer,Colom,286,8223,356 terrassa-g,937859887,Vallès Occidental,Terrassa,Barcelona,"Carrer Colom, 286, 08223, Terrassa, Barcelona, Spain","Carrer de Colom, 286, 08223 Terrassa, Barcelona, Spain",41.554955,2.0250364
F08017068,Del villar mateo. fernando.,Carrer,Wellington,52,8005,71 barcelona 10-a,933094013,Barcelonès,Barcelona,Barcelona,"Carrer Wellington, 52, 08005, Barcelona, Barcelona, Spain","Carrer de Wellington, 52, 08005 Barcelona, Spain",41.3909191,2.1880039
F08017075,Garcia rico. maria,Carrer,Pisuerga,20,8028,41 barcelona 4-c,933333048,Barcelonès,Barcelona,Barcelona,"Carrer Pisuerga, 20, 08028, Barcelona, Barcelona, Spain","Carrer del Pisuerga, 20, 08028 Barcelona, Spain",41.3772717,2.1131428
F08017082,Jimenez mogollon.anabel/jimenez mogollon.elena,Carrer,Jaume balmes,33,8830,205 sant boi de llobregat 4,936402425,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Jaume balmes, 33, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer Jaume Balmes, 33, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3375041,2.0428187
F08017090,Diaz de la concepcion/puerto rodriguez,,Sant magi,50,8172,388 sant cugat del vallès-1,936743353,Vallès Occidental,Sant Cugat del Vallès,Barcelona,,,,
F08017100,Orus prat. anna maria,Carrer,Mila i fontanals,27,8922,222 santa coloma de gramenet 1,934663194,Barcelonès,Santa Coloma de Gramenet,Barcelona,"Carrer Mila i fontanals, 27, 08922, Santa Coloma de Gramenet, Barcelona, Spain","Carrer de Milà i Fontanals, 27, 08922 Santa Coloma de Gramenet, Barcelona, Spain",41.4493797,2.2139442
F08017117,Casanovas cid.maria fe/quejigo casanova. andreu,,Valldaura,166,8042,62 barcelona 8-f,934272309,Barcelonès,Barcelona,Barcelona,,,,
F08017124,Xirau verges. maria dolors,Carrer,Independencia,18,8915,282 badalona 11,933833822,Barcelonès,Badalona,Barcelona,"Carrer Independencia, 18, 08915, Badalona, Barcelona, Spain","Carrer de la Independència, 18, 08915 Badalona, Barcelona, Spain",41.4555611,2.2433057
F08017131,Vidal alemany. salvador,Carrer,Piereta,31,8784,338 piera,937788360,Anoia,Piera,Barcelona,"Carrer Piereta, 31, 08784, Piera, Barcelona, Spain","Carrer Piereta, 31, 08784 Piera, Barcelona, Spain",41.5229288,1.7527274
F08017149,Verdaguer lorenzo. alfred,Carrer,Nuria,11,8504,238 santa eugènia de berga,938887054,Osona,Sant Julià de Vilatorta,Barcelona,"Carrer Nuria, 11, 08504, Sant Julià de Vilatorta, Barcelona, Spain","Carrer de Núria, 11, 08504 Sant Julià de Vilatorta, Barcelona, Spain",41.92312,2.32411
F08017156,Soriano rams. jose antonio,Carrer,Juan sebastian elcano,2-4,8302,152 mataró 1,937984125,Maresme,Mataró,Barcelona,"Carrer Juan sebastian elcano, 2-4, 08302, Mataró, Barcelona, Spain","Carrer Juan Sebastián Elcano, 2, 4, 08302 Mataró, Barcelona, Spain",41.5361425,2.4359166
F08017163,Rico gongora.blanca nieves/lopez rico.irene,Avinguda,Tres,16,8130,230 santa perpètua de la mogoda,935601705,Vallès Occidental,Santa Perpètua de Mogoda,Barcelona,"Avinguda Tres, 16, 08130, Santa Perpètua de Mogoda, Barcelona, Spain","Av. Tres, 16, 08130 La Florida, Barcelona, Spain",41.5232815,2.1926619
F08017170,Llinares araez.patricia,Avinguda,Vallcarca,188,8023,50 barcelona 6-d,932843678,Barcelonès,Barcelona,Barcelona,"Avinguda Vallcarca, 188, 08023, Barcelona, Barcelona, Spain","Avinguda de Vallcarca, 188, 08023 Barcelona, Spain",41.4155247,2.1426267
F08017188,Pellicer lopez/miralles roset,Carrer,Jorba,27,8030,395 barcelona 9-h,933451061,Barcelonès,Barcelona,Barcelona,"Carrer Jorba, 27, 08030, Barcelona, Barcelona, Spain","Carrer de Jorba, 27, 08030 Barcelona, Spain",41.4363664,2.1866285
F08017195,Diego esparcia. irene,Carrer,Marina,20,8005,71 barcelona 10-a,932210126,Barcelonès,Barcelona,Barcelona,"Carrer Marina, 20, 08005, Barcelona, Barcelona, Spain","Carrer de la Marina, 20, 08005 Barcelona, Spain",41.3887355,2.1955809
F08017212,Bonet ortiz. m.teresa,Carrer,Llanera,93,8207,193 sabadell 3a,937167133,Vallès Occidental,Sabadell,Barcelona,"Carrer Llanera, 93, 08207, Sabadell, Barcelona, Spain","Carrer de la Llanera, 93, 08207 Sabadell, Barcelona, Spain",41.56955,2.0916891
F08017220,Galindo planas. cristina,Carrer,Gran via corts catalanes,1113,8020,331 barcelona 10-j,933136709,Barcelonès,Barcelona,Barcelona,"Carrer Gran via corts catalanes, 1113, 08020, Barcelona, Barcelona, Spain","Gran Via de les Corts Catalanes, 1113, 08020 Barcelona, Spain",41.4177499,2.2051431
F08017237,Burdeus reverter. cristina,Carretera,D'esplugues,32,8940,108 cornellà de llobregat 1,933773648,Baix Llobregat,Cornellà de Llobregat,Barcelona,"Carretera D'esplugues, 32, 08940, Cornellà de Llobregat, Barcelona, Spain","Ctra. d'Esplugues, 32, 08940 Cornellà de Llobregat, Barcelona, Spain",41.35628580000000,2.072514
F08017244,Anton velazquez. josep,Carrer,Mar,18,8930,312 sant adrià del besòs 2,933811592,Barcelonès,Sant Adrià de Besòs,Barcelona,"Carrer Mar, 18, 08930, Sant Adrià de Besòs, Barcelona, Spain","Carrer del Mar, 18, 08930 Sant Adrià de Besòs, Barcelona, Spain",41.4183977,2.2195041
F08017251,Herrera guillen. esther,Carrer,Urgell,60-64,8820,183 el prat de llobregat 2,933794389,Baix Llobregat, El Prat De Llobregat,Barcelona,"Carrer Urgell, 60-64, 08820,  El Prat De Llobregat, Barcelona, Spain","Carrer de l'Urgell, 60, 64, 08820 El Prat de Llobregat, Barcelona, Spain",41.3247737,2.0880774
F08017276,Mateu peña. carles josep.,Avinguda,Francesc macia,122,8800,316 vilanova i la geltrú 1,938151669,Garraf,Vilanova i la Geltrú,Barcelona,"Avinguda Francesc macia, 122, 08800, Vilanova i la Geltrú, Barcelona, Spain","Av. de Francesc Macià, 122, 08800 Vilanova i la Geltrú, Barcelona, Spain",41.2210845,1.7159699
F08017283,Estévez gómez. javier alejandro,Carrer,De la joventut,6,8830,,936614666,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer De la joventut, 6, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer de la Joventut, 6, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3351532,2.0386784
F08017290,Alvarez santos. guillermo,Carrer,Juli garreta,14,8924,224 santa coloma de gramenet 3,933911554,Barcelonès,Santa Coloma de Gramenet,Barcelona,"Carrer Juli garreta, 14, 08924, Santa Coloma de Gramenet, Barcelona, Spain","Carrer de Juli Garreta, 14, 08924 Santa Coloma de Gramenet, Barcelona, Spain",41.4597881,2.1939553
F08017300,Vives pal.antoni,Carrer,Bonestar,68,8940,110 cornellà de llobregat 3,933767203,Baix Llobregat,Cornellà de Llobregat,Barcelona,"Carrer Bonestar, 68, 08940, Cornellà de Llobregat, Barcelona, Spain","Carrer Bonestar, 68, 08940 Cornellà de Llobregat, Barcelona, Spain",41.3594369,2.079113
F08017318,Orenga castells. g/fonts mestres.s,Passeig,Cronos,11,8191,310 rubí 2,935860626,Vallès Occidental,Rubí,Barcelona,"Passeig Cronos, 11, 08191, Rubí, Barcelona, Spain","Passatge de Cronos, 9-11, 08191 Rubí, Barcelona, Spain",41.4853344,2.0347615
F08017325,Cabanas miret.josep,Carrer,Francesc macia,115,8830,205 sant boi de llobregat 4,936546452,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Francesc macia, 115, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer Francesc Macià, 115, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3381198,2.0454882
F08017332,Reales naveira. ana maria,Carrer,Guardiola i feliu,2,8030,396 barcelona 9-i,933457145,Barcelonès,Barcelona,Barcelona,"Carrer Guardiola i feliu, 2, 08030, Barcelona, Barcelona, Spain","Carrer de Guardiola i Feliu, 2, 08030 Barcelona, Spain",41.4386741,2.1892055
F08017340,Perez alfonso. adonina,Carrer,Independencia,230,8026,75 barcelona 10-e,932322379,Barcelonès,Barcelona,Barcelona,"Carrer Independencia, 230, 08026, Barcelona, Barcelona, Spain","Carrer de la Independència, 230, 08026 Barcelona, Spain",41.40595770000000,2.1860509
F08017357,Mila roca . m.isabel,Carrer,Riera mariona,3,8750,160 molins de rei,936683097,Baix Llobregat,Molins de Rei,Barcelona,"Carrer Riera mariona, 3, 08750, Molins de Rei, Barcelona, Spain","Carrer de la Riera Mariona, 3, 08750 Molins de Rei, Barcelona, Spain",41.4076866,2.0230688
F08017364,Campabadal monfà. gemma,Camí,Ral ,12,8292,115 esparraguera,937772236,Baix Llobregat,Esparreguera,Barcelona,"Camí Ral , 12, 08292, Esparreguera, Barcelona, Spain","Carrer del Camí Ral, 12, 08292 Esparreguera, Barcelona, Spain",41.5346853,1.8704215
F08017371,Orobitg morin. daniel,Carrer,Eusebi  guell,114,8830,202 sant boi de llobregat 1,936615948,Baix Llobregat,Sant Boi de Llobregat,Barcelona,"Carrer Eusebi  guell, 114, 08830, Sant Boi de Llobregat, Barcelona, Spain","Carrer d'Eusebi Güell, 114, 08830 Sant Boi de Llobregat, Barcelona, Spain",41.3470456,2.02896
F08017389,Alvarez sierra. teodoro,Avinguda,Primavera,11,8290,105 cerdanyola del vallès 2,936926721,Vallès Occidental,Cerdanyola del Vallès,Barcelona,"Avinguda Primavera, 11, 08290, Cerdanyola del Vallès, Barcelona, Spain","Av. de la Primavera, 11, 08290 Cerdanyola del Vallès, Barcelona, Spain",41.4903479,2.1462139
F08017406,Reig lavernia. margarida,,Mare de deu del coll,6,8023,50 barcelona 6-d,932190903,Barcelonès,Barcelona,Barcelona,,,,
F08017420,Blay salvador. begoña,Carrer,Ausies march,163,8013,28 barcelona 2-h,932450064,Barcelonès,Barcelona,Barcelona,"Carrer Ausies march, 163, 08013, Barcelona, Barcelona, Spain","C/ d'Ausiàs Marc, 163, 08013 Barcelona, Spain",41.3980833,2.1843093
F08017438,Roca serra. manuel,Travessera,De les corts,190,8028,40 barcelona 4-b,933307066,Barcelonès,Barcelona,Barcelona,"Travessera De les corts, 190, 08028, Barcelona, Barcelona, Spain","Travessera de les Corts, 190, 08028 Barcelona, Spain",41.3828709,2.1294389
F08017445,Marti escursell. m.rosa,Carrer,Saboneria,127,8204,197 sabadell 6,937103132,Vallès Occidental,Sabadell,Barcelona,"Carrer Saboneria, 127, 08204, Sabadell, Barcelona, Spain","Carrer de la Saboneria, 127, 08204 Sabadell, Barcelona, Spain",41.526117,2.123109
F08017452,Planas escobet. m.rosa/codinach planas. olga,Carrer,Portal de la floresta,25,8207,194 sabadell 3b,937167574,Vallès Occidental,Sabadell,Barcelona,"Carrer Portal de la floresta, 25, 08207, Sabadell, Barcelona, Spain","Carrer Portal de la Floresta, 25, 08207 Sabadell, Barcelona, Spain",41.5760497,2.0858406
F08017477,Alonso lizondo. aurora / armero rambla. javier.,Rambla,Paï?sos catalans,51,8110,302 montcada i reixac,935645904,Vallès Occidental,Montcada i Reixac,Barcelona,"Rambla Paï?sos catalans, 51, 08110, Montcada i Reixac, Barcelona, Spain","Rambla dels Països Catalans, 51, 08110 Montcada i Reixac, Barcelona, Spain",41.4904068,2.1857301
F08017484,Aranda guerra. m dolores,Carrer,Santa matilde,8,8031,,933574894,Barcelonès,Barcelona,Barcelona,"Carrer Santa matilde, 8, 08031, Barcelona, Barcelona, Spain","Carrer de Santa Matilde, 8, 08031 Barcelona, Spain",41.4285568,2.17107
F08017491,Palau roig. maria elena,Rambla,Marina,68,8907,299 l'hospitalet de llobregat 12 (bellvitge),933350435,Barcelonès, L' Hospitalet De Llobregat,Barcelona,"Rambla Marina, 68, 08907,  L' Hospitalet De Llobregat, Barcelona, Spain","Rambla de la Marina, 68, 08907 L'Hospitalet de Llobregat, Barcelona, Spain",41.35025360000000,2.1125784
F08017501,Codina toutain. alexandre/vilanova morató. esther,Rambla,De prim,45,8019,74 barcelona 10-d,933071155,Barcelonès,Barcelona,Barcelona,"Rambla De prim, 45, 08019, Barcelona, Barcelona, Spain","Rambla de Prim, 45, 08019 Barcelona, Spain",41.413627,2.2157332
F08017519,Belenguer llopart. gemma,Carrer,Pla de baix,51,8402,287 granollers 4 - sud,938705838,Vallès Oriental,Granollers,Barcelona,"Carrer Pla de baix, 51, 08402, Granollers, Barcelona, Spain","Carrer del pla de Baix, 51, 08402 Granollers, Barcelona, Spain",41.59319200000000,2.2879339
F08017526,Antoja xirau. m. dolors,Carretera,Del montseny,25,8461,207 sant celoni,938482646,Vallès Oriental,Sant Esteve de Palautordera,Barcelona,"Carretera Del montseny, 25, 08461, Sant Esteve de Palautordera, Barcelona, Spain","Carretera del Montseny, 25, 08461 Sant Esteve de Palautordera, Barcelona, Spain",41.7033,2.43545
F08017540,Gimenez garcia. luis daniel,Carrer,Rovellat,41-47,8950,117 esplugues de llobregat 2,933717338,Baix Llobregat,Esplugues de Llobregat,Barcelona,"Carrer Rovellat, 41-47, 08950, Esplugues de Llobregat, Barcelona, Spain","Carrer de Rovellat, 41, 47, 08950 Esplugues de Llobregat, Barcelona, Spain",41.371122,2.0861713
F08017558,Ros casanovas. m.dolors,Avinguda,Sant esteve,71,8211,97 castellar del vallès,937145025,Vallès Occidental,Castellar del Vallès,Barcelona,"Avinguda Sant esteve, 71, 08211, Castellar del Vallès, Barcelona, Spain","Avinguda de Sant Esteve, 71, 08211 Castellar del Vallès, Barcelona, Spain",41.6154328,2.0906639
F08017565,Grimalt sancho.j/p vives grimalt,Avinguda,Paraires,26 a,8206,344 sabadell 4-a,937165113,Vallès Occidental,Sabadell,Barcelona,"Avinguda Paraires, 26 a, 08206, Sabadell, Barcelona, Spain","Avinguda dels Paraires, 26A, 08206 Sabadell, Barcelona, Spain",41.5551004,2.0936834
